    1902 WR     0x02A44 = 0x000001DF
    1903 ORACLE 0x02A48 = 0x00000000
    1904 WR     0x02A48 = 0x00000000
    1905 WR     0x02A44 = 0x000001E0
    1906 ORACLE 0x02A48 = 0x00000000
    1907 WR     0x02A48 = 0x00000000
    1908 WR     0x02A44 = 0x000001E1
    1909 ORACLE 0x02A48 = 0x00000000
    1910 WR     0x02A48 = 0x00000000
    1911 WR     0x02A44 = 0x000001E2
    1912 ORACLE 0x02A48 = 0x00000000
    1913 WR     0x02A48 = 0x00000000
    1914 WR     0x02A44 = 0x000001E3
    1915 ORACLE 0x02A48 = 0x00000000
    1916 WR     0x02A48 = 0x00000000
    1917 WR     0x02A44 = 0x000001E4
    1918 ORACLE 0x02A48 = 0x00000000
    1919 WR     0x02A48 = 0x00000000
    1920 WR     0x02A44 = 0x000001E5
    1921 ORACLE 0x02A48 = 0x00000000
    1922 WR     0x02A48 = 0x00000000
    1923 WR     0x02A44 = 0x000001E6
    1924 ORACLE 0x02A48 = 0x00000000
    1925 WR     0x02A48 = 0x00000000
    1926 WR     0x02A44 = 0x000001E7
    1927 ORACLE 0x02A48 = 0x00000000
    1928 WR     0x02A48 = 0x00000000
    1929 WR     0x02A44 = 0x000001E8
    1930 ORACLE 0x02A48 = 0x00000000
    1931 WR     0x02A48 = 0x00000000
    1932 WR     0x02A44 = 0x000001E9
    1933 ORACLE 0x02A48 = 0x00000000
    1934 WR     0x02A48 = 0x00000000
    1935 WR     0x02A44 = 0x000001EA
    1936 ORACLE 0x02A48 = 0x00000000
    1937 WR     0x02A48 = 0x00000000
    1938 WR     0x02A44 = 0x000001EB
    1939 ORACLE 0x02A48 = 0x00000000
    1940 WR     0x02A48 = 0x00000000
    1941 WR     0x02A44 = 0x000001EC
    1942 ORACLE 0x02A48 = 0x00000000
    1943 WR     0x02A48 = 0x00000000
    1944 WR     0x02A44 = 0x000001ED
    1945 ORACLE 0x02A48 = 0x00000000
    1946 WR     0x02A48 = 0x00000000
    1947 WR     0x02A44 = 0x000001EE
    1948 ORACLE 0x02A48 = 0x00000000
    1949 WR     0x02A48 = 0x00000000
    1950 WR     0x02A44 = 0x000001EF
    1951 ORACLE 0x02A48 = 0x00000000
    1952 WR     0x02A48 = 0x00000000
    1953 WR     0x02A44 = 0x000001F0
    1954 ORACLE 0x02A48 = 0x00000000
    1955 WR     0x02A48 = 0x00000000
    1956 WR     0x02A44 = 0x000001F1
    1957 ORACLE 0x02A48 = 0x00000000
    1958 WR     0x02A48 = 0x00000000
    1959 WR     0x02A44 = 0x000001F2
    1960 ORACLE 0x02A48 = 0x00000000
    1961 WR     0x02A48 = 0x00000000
    1962 WR     0x02A44 = 0x000001F3
    1963 ORACLE 0x02A48 = 0x00000000
    1964 WR     0x02A48 = 0x00000000
    1965 WR     0x02A44 = 0x000001F4
    1966 ORACLE 0x02A48 = 0x00000000
    1967 WR     0x02A48 = 0x00000000
    1968 WR     0x02A44 = 0x000001F5
    1969 ORACLE 0x02A48 = 0x00000000
    1970 WR     0x02A48 = 0x00000000
    1971 WR     0x02A44 = 0x000001F6
    1972 ORACLE 0x02A48 = 0x00000000
    1973 WR     0x02A48 = 0x00000000
    1974 WR     0x02A44 = 0x000001F7
    1975 ORACLE 0x02A48 = 0x00000000
    1976 WR     0x02A48 = 0x00000000
    1977 WR     0x02A44 = 0x000001F8
    1978 ORACLE 0x02A48 = 0x00000000
    1979 WR     0x02A48 = 0x00000000
    1980 WR     0x02A44 = 0x000001F9
    1981 ORACLE 0x02A48 = 0x00000000
    1982 WR     0x02A48 = 0x00000000
    1983 WR     0x02A44 = 0x000001FA
    1984 ORACLE 0x02A48 = 0x00000000
    1985 WR     0x02A48 = 0x00000000
    1986 WR     0x02A44 = 0x000001FB
    1987 ORACLE 0x02A48 = 0x00000000
    1988 WR     0x02A48 = 0x00000000
    1989 WR     0x02A44 = 0x000001FC
    1990 ORACLE 0x02A48 = 0x00000000
    1991 WR     0x02A48 = 0x00000000
    1992 WR     0x00000 = 0x00002960
    1993 ORACLE 0x00004 = 0x00000000
    1994 WR     0x00004 = 0x00000000
    1995 WR     0x00000 = 0x00002964
    1996 ORACLE 0x00004 = 0x00000000
    1997 WR     0x00004 = 0x00000000
    1998 WR     0x00000 = 0x00002968
    1999 ORACLE 0x00004 = 0x00000000
    2000 WR     0x00004 = 0x00000000
    2001 WR     0x00000 = 0x0000296C
    2002 ORACLE 0x00004 = 0x00000000
    2003 WR     0x00004 = 0x00000000
    2004 WR     0x00000 = 0x00002970
    2005 ORACLE 0x00004 = 0x00000000
    2006 WR     0x00004 = 0x00000000
    2007 WR     0x00000 = 0x00002974
    2008 ORACLE 0x00004 = 0x00000000
    2009 WR     0x00004 = 0x00000000
    2010 WR     0x00000 = 0x00002978
    2011 ORACLE 0x00004 = 0x00000000
    2012 WR     0x00004 = 0x00000000
    2013 WR     0x00000 = 0x0000297C
    2014 ORACLE 0x00004 = 0x00000000
    2015 WR     0x00004 = 0x00000000
    2016 WR     0x00000 = 0x00002980
    2017 ORACLE 0x00004 = 0x00000000
    2018 WR     0x00004 = 0x00000000
    2019 WR     0x00000 = 0x00002984
    2020 ORACLE 0x00004 = 0x00000000
    2021 WR     0x00004 = 0x00000000
    2022 WR     0x00000 = 0x00002988
    2023 ORACLE 0x00004 = 0x00000000
    2024 WR     0x00004 = 0x00000000
    2025 WR     0x00000 = 0x0000298C
    2026 ORACLE 0x00004 = 0x00000000
    2027 WR     0x00004 = 0x00000000
    2028 WR     0x00000 = 0x00002990
    2029 ORACLE 0x00004 = 0x00000000
    2030 WR     0x00004 = 0x00000000
    2031 WR     0x00000 = 0x00002994
    2032 ORACLE 0x00004 = 0x00000000
    2033 WR     0x00004 = 0x00000000
    2034 WR     0x00000 = 0x00002998
    2035 ORACLE 0x00004 = 0x00000000
    2036 WR     0x00004 = 0x00000000
    2037 WR     0x00000 = 0x0000299C
    2038 ORACLE 0x00004 = 0x00000000
    2039 WR     0x00004 = 0x00000000
    2040 WR     0x00000 = 0x000029A0
    2041 ORACLE 0x00004 = 0x00000000
    2042 WR     0x00004 = 0x00000000
    2043 WR     0x00000 = 0x000029A4
    2044 ORACLE 0x00004 = 0x00000000
    2045 WR     0x00004 = 0x00000000
    2046 WR     0x00000 = 0x000029A8
    2047 ORACLE 0x00004 = 0x00000000
    2048 WR     0x00004 = 0x00000000
    2049 WR     0x00000 = 0x000029AC
    2050 ORACLE 0x00004 = 0x00000000
    2051 WR     0x00004 = 0x00000000
    2052 WR     0x00000 = 0x000029B0
    2053 ORACLE 0x00004 = 0x00000000
    2054 WR     0x00004 = 0x00000000
    2055 WR     0x00000 = 0x000029B4
    2056 ORACLE 0x00004 = 0x00000000
    2057 WR     0x00004 = 0x00000000
    2058 WR     0x00000 = 0x000029B8
    2059 ORACLE 0x00004 = 0x00000000
    2060 WR     0x00004 = 0x00000000
    2061 WR     0x00000 = 0x000029BC
    2062 ORACLE 0x00004 = 0x00000000
    2063 WR     0x00004 = 0x00000000
    2064 WR     0x00000 = 0x000029C0
    2065 ORACLE 0x00004 = 0x00000000
    2066 WR     0x00004 = 0x00000000
    2067 WR     0x00000 = 0x000029C4
    2068 ORACLE 0x00004 = 0x00000000
    2069 WR     0x00004 = 0x00000000
    2070 WR     0x00000 = 0x000029C8
    2071 ORACLE 0x00004 = 0x00000000
    2072 WR     0x00004 = 0x00000000
    2073 WR     0x02A44 = 0x000000CB
    2074 ORACLE 0x02A48 = 0x00000000
    2075 WR     0x02A48 = 0x01010101
    2076 WR     0x02A44 = 0x000000CC
    2077 ORACLE 0x02A48 = 0x00000000
    2078 WR     0x02A48 = 0x01010101
    2079 WR     0x02A44 = 0x000000CD
    2080 ORACLE 0x02A48 = 0x00000000
    2081 WR     0x02A48 = 0x01010101
    2082 WR     0x02A44 = 0x000000CE
    2083 ORACLE 0x02A48 = 0x00000000
    2084 WR     0x02A48 = 0x01010101
    2085 WR     0x02A44 = 0x000000CF
    2086 ORACLE 0x02A48 = 0x00000000
    2087 WR     0x02A48 = 0x01010101
    2088 WR     0x02A44 = 0x000000DB
    2089 ORACLE 0x02A48 = 0x00000000
    2090 WR     0x02A48 = 0x01010101
    2091 WR     0x02A44 = 0x000000DC
    2092 ORACLE 0x02A48 = 0x00000000
    2093 WR     0x02A48 = 0x01010101
    2094 WR     0x02A44 = 0x000000DD
    2095 ORACLE 0x02A48 = 0x00000000
    2096 WR     0x02A48 = 0x01010101
    2097 WR     0x02A44 = 0x000000DE
    2098 ORACLE 0x02A48 = 0x00000000
    2099 WR     0x02A48 = 0x01010101
    2100 WR     0x02A44 = 0x000000DF
    2101 ORACLE 0x02A48 = 0x00000000
    2102 WR     0x02A48 = 0x01010101
    2103 WR     0x02A44 = 0x000001CB
    2104 WR     0x02A48 = 0x10101010
    2105 WR     0x02A44 = 0x000001CC
    2106 WR     0x02A48 = 0x10101010
    2107 WR     0x02A44 = 0x000001DB
    2108 WR     0x02A48 = 0x10101010
    2109 WR     0x02A44 = 0x000001DC
    2110 WR     0x02A48 = 0x10101010
    2111 WR     0x02A44 = 0x000001CD
    2112 WR     0x02A48 = 0x00000000
    2113 WR     0x02A44 = 0x000001CE
    2114 WR     0x02A48 = 0x00000000
    2115 WR     0x02A44 = 0x000001DD
    2116 WR     0x02A48 = 0x00000000
    2117 WR     0x02A44 = 0x000001DE
    2118 WR     0x02A48 = 0x00000000
    2119 WR     0x02A44 = 0x000000EB
    2120 WR     0x02A48 = 0x10101010
    2121 WR     0x02A44 = 0x000000FB
    2122 WR     0x02A48 = 0x10101010
    2123 ORACLE 0x02B30 = 0x00000000
    2124 WR     0x02B30 = 0x00000000
    2125 ORACLE 0x02B34 = 0x00000000
    2126 WR     0x02B34 = 0x00000000
    2127 ORACLE 0x01734 = 0x00000000
    2128 ORACLE 0x02A00 = 0x00000000
    2129 WR     0x02A00 = 0x50000000
    2130 ORACLE 0x02A00 = 0x50000000
    2131 WR     0x02A00 = 0x50000000
    2132 ORACLE 0x02A00 = 0x50000000
    2133 WR     0x02A00 = 0x50000001
    2134 ORACLE 0x02A00 = 0x50000001
    2135 WR     0x02A00 = 0x50000021
    2136 ORACLE 0x01734 = 0x00000000
    2137 WR     0x00000 = 0x00002ADC
    2138 WR     0x00004 = 0x00000000
    2139 WR     0x00000 = 0x00002AE0
    2140 WR     0x00004 = 0x00000000
    2141 WR     0x00000 = 0x00002924
    2142 WR     0x00004 = 0x00070322
    2143 WR     0x00000 = 0x0000293C
    2144 WR     0x00004 = 0x00070322
    2145 WR     0x00000 = 0x00002928
    2146 WR     0x00004 = 0x00070322
    2147 WR     0x00000 = 0x00002940
    2148 WR     0x00004 = 0x00070322
    2149 WR     0x00000 = 0x0000292C
    2150 WR     0x00004 = 0x00870420
    2151 WR     0x00000 = 0x00002944
    2152 WR     0x00004 = 0x00870420
    2153 WR     0x00000 = 0x00002930
    2154 WR     0x00004 = 0x333155CE
    2155 WR     0x00000 = 0x00002948
    2156 WR     0x00004 = 0x333155CE
    2157 WR     0x00000 = 0x00002934
    2158 WR     0x00004 = 0x333155CE
    2159 WR     0x00000 = 0x0000294C
    2160 WR     0x00004 = 0x333155CE
    2161 WR     0x00000 = 0x00002B7C
    2162 WR     0x00004 = 0x00033533
    2163 WR     0x00000 = 0x00002B84
    2164 WR     0x00004 = 0x00033533
    2165 WR     0x00000 = 0x00002B80
    2166 WR     0x00004 = 0x00033533
    2167 WR     0x00000 = 0x00002B88
    2168 WR     0x00004 = 0x00033533
    2169 WR     0x00000 = 0x00002938
    2170 WR     0x00004 = 0x00A28A28
    2171 WR     0x00000 = 0x00002950
    2172 WR     0x00004 = 0x00A28A28
    2173 WR     0x00000 = 0x00002A5C
    2174 WR     0x00004 = 0x00028A28
    2175 WR     0x00000 = 0x00002A60
    2176 WR     0x00004 = 0x00028A28
    2177 WR     0x00000 = 0x00002A10
    2178 WR     0x00004 = 0x00042009
    2179 WR     0x00000 = 0x000028D4
    2180 WR     0x00004 = 0x00446205
    2181 WR     0x00000 = 0x000028B4
    2182 WR     0x00004 = 0x00133080
    2183 WR     0x00000 = 0x000028B8
    2184 WR     0x00004 = 0x00133080
    2185 WR     0x00000 = 0x000029D0
    2186 WR     0x00004 = 0x1000058C
    2187 WR     0x00000 = 0x000029D4
    2188 WR     0x00004 = 0x10000000
    2189 WR     0x00000 = 0x00002B38
    2190 WR     0x00004 = 0x000C0F04
    2191 WR     0x02A44 = 0x00000000
    2192 WR     0x02A48 = 0x0C0CFFFF
    2193 WR     0x02A44 = 0x00000002
    2194 WR     0x02A48 = 0x000F3C40
    2195 WR     0x02A44 = 0x00000003
    2196 WR     0x02A48 = 0x31597306
    2197 WR     0x02A44 = 0x00000004
    2198 WR     0x02A48 = 0x00000621
    2199 WR     0x02A44 = 0x00000005
    2200 WR     0x02A48 = 0x00000023
    2201 WR     0x02A44 = 0x0000000A
    2202 WR     0x02A48 = 0x00030010
    2203 WR     0x02A44 = 0x0000000B
    2204 WR     0x02A48 = 0x00000855
    2205 WR     0x02A44 = 0x0000000C
    2206 WR     0x02A48 = 0x55AA55AA
    2207 WR     0x02A44 = 0x0000000D
    2208 WR     0x02A48 = 0x55AA55AA
    2209 WR     0x02A44 = 0x0000000E
    2210 WR     0x02A48 = 0xF0F0F0F0
    2211 WR     0x02A44 = 0x0000000F
    2212 WR     0x02A48 = 0x0F0F0F0F
    2213 WR     0x00000 = 0x00002878
    2214 WR     0x00004 = 0x9100F403
    2215 WR     0x00000 = 0x00002A54
    2216 WR     0x00004 = 0x510F0407
    2217 WR     0x00000 = 0x00002A30
    2218 WR     0x00004 = 0xE000C118
    2219 WR     0x00000 = 0x00002A58
    2220 WR     0x00004 = 0x1100F500
    2221 WR     0x00000 = 0x00002A64
    2222 WR     0x00004 = 0x4805E000
    2223 WR     0x00000 = 0x00002B9C
    2224 WR     0x00004 = 0x00000100
    2225 WR     0x00000 = 0x00002740
    2226 WR     0x00004 = 0x0000069A
    2227 WR     0x00000 = 0x00002744
    2228 WR     0x00004 = 0xCA720087
    2229 WR     0x00000 = 0x00002748
    2230 WR     0x00004 = 0x00002110
    2231 WR     0x02A44 = 0x0000012C
    2232 WR     0x02A48 = 0x00000000
    2233 WR     0x02A44 = 0x0000013C
    2234 WR     0x02A48 = 0x00000000
    2235 WR     0x02A44 = 0x0000012D
    2236 WR     0x02A48 = 0x00000000
    2237 WR     0x02A44 = 0x0000013D
    2238 WR     0x02A48 = 0x00000000
    2239 WR     0x02A44 = 0x0000012E
    2240 WR     0x02A48 = 0x00000000
    2241 WR     0x02A44 = 0x0000013E
    2242 WR     0x02A48 = 0x00000000
    2243 WR     0x02A44 = 0x0000012F
    2244 WR     0x02A48 = 0x00000000
    2245 WR     0x02A44 = 0x0000013F
    2246 WR     0x02A48 = 0x00000000
    2247 WR     0x02A44 = 0x0000012B
    2248 WR     0x02A48 = 0x00000000
    2249 WR     0x02A44 = 0x0000013B
    2250 WR     0x02A48 = 0x00000000
    2251 WR     0x02A44 = 0x000000E0
    2252 WR     0x02A48 = 0x05050505
    2253 WR     0x02A44 = 0x000000E1
    2254 WR     0x02A48 = 0x05050505
    2255 WR     0x02A44 = 0x000000E2
    2256 WR     0x02A48 = 0x05050505
    2257 WR     0x02A44 = 0x000000E3
    2258 WR     0x02A48 = 0x05050505
    2259 WR     0x02A44 = 0x000000E4
    2260 WR     0x02A48 = 0x05050505
    2261 WR     0x02A44 = 0x000000E5
    2262 WR     0x02A48 = 0x05050505
    2263 WR     0x02A44 = 0x000000E6
    2264 WR     0x02A48 = 0x05050505
    2265 WR     0x02A44 = 0x000000E7
    2266 WR     0x02A48 = 0x05050505
    2267 WR     0x02A44 = 0x000000F0
    2268 WR     0x02A48 = 0x05050505
    2269 WR     0x02A44 = 0x000000F1
    2270 WR     0x02A48 = 0x05050505
    2271 WR     0x02A44 = 0x000000F2
    2272 WR     0x02A48 = 0x05050505
    2273 WR     0x02A44 = 0x000000F3
    2274 WR     0x02A48 = 0x05050505
    2275 WR     0x02A44 = 0x000000F4
    2276 WR     0x02A48 = 0x05050505
    2277 WR     0x02A44 = 0x000000F5
    2278 WR     0x02A48 = 0x05050505
    2279 WR     0x02A44 = 0x000000F6
    2280 WR     0x02A48 = 0x05050505
    2281 WR     0x02A44 = 0x000000F7
    2282 WR     0x02A48 = 0x05050505
    2283 WR     0x02A44 = 0x000000EF
    2284 WR     0x02A48 = 0x05050505
    2285 WR     0x02A44 = 0x000000FF
    2286 WR     0x02A48 = 0x05050505
    2287 WR     0x02A44 = 0x0000014B
    2288 WR     0x02A48 = 0x05050505
    2289 WR     0x02A44 = 0x0000014C
    2290 WR     0x02A48 = 0x05050505
    2291 WR     0x02A44 = 0x0000014D
    2292 WR     0x02A48 = 0x05050505
    2293 WR     0x02A44 = 0x0000014E
    2294 WR     0x02A48 = 0x05050505
    2295 WR     0x02A44 = 0x0000015B
    2296 WR     0x02A48 = 0x05050505
    2297 WR     0x02A44 = 0x0000015C
    2298 WR     0x02A48 = 0x05050505
    2299 WR     0x02A44 = 0x0000015D
    2300 WR     0x02A48 = 0x05050505
    2301 WR     0x02A44 = 0x0000015E
    2302 WR     0x02A48 = 0x05050505
    2303 WR     0x02A44 = 0x000001C0
    2304 WR     0x02A48 = 0x40404040
    2305 WR     0x02A44 = 0x000001C1
    2306 WR     0x02A48 = 0x40404040
    2307 WR     0x02A44 = 0x000001C2
    2308 WR     0x02A48 = 0x40404040
    2309 WR     0x02A44 = 0x000001C3
    2310 WR     0x02A48 = 0x40404040
    2311 WR     0x02A44 = 0x000001C4
    2312 WR     0x02A48 = 0x40404040
    2313 WR     0x02A44 = 0x000001C5
    2314 WR     0x02A48 = 0x40404040
    2315 WR     0x02A44 = 0x000001C6
    2316 WR     0x02A48 = 0x40404040
    2317 WR     0x02A44 = 0x000001C7
    2318 WR     0x02A48 = 0x40404040
    2319 WR     0x02A44 = 0x000001D0
    2320 WR     0x02A48 = 0x40404040
    2321 WR     0x02A44 = 0x000001D1
    2322 WR     0x02A48 = 0x40404040
    2323 WR     0x02A44 = 0x000001D2
    2324 WR     0x02A48 = 0x40404040
    2325 WR     0x02A44 = 0x000001D3
    2326 WR     0x02A48 = 0x40404040
    2327 WR     0x02A44 = 0x000001D4
    2328 WR     0x02A48 = 0x40404040
    2329 WR     0x02A44 = 0x000001D5
    2330 WR     0x02A48 = 0x40404040
    2331 WR     0x02A44 = 0x000001D6
    2332 WR     0x02A48 = 0x40404040
    2333 WR     0x02A44 = 0x000001D7
    2334 WR     0x02A48 = 0x40404040
    2335 WR     0x02A44 = 0x000001CA
    2336 WR     0x02A48 = 0x40404040
    2337 WR     0x02A44 = 0x000001DA
    2338 WR     0x02A48 = 0x40404040
    2339 WR     0x02A44 = 0x000000E8
    2340 WR     0x02A48 = 0x05050505
    2341 WR     0x02A44 = 0x000000F8
    2342 WR     0x02A48 = 0x05050505
    2343 WR     0x02A44 = 0x000000E9
    2344 WR     0x02A48 = 0x05050505
    2345 WR     0x02A44 = 0x000000F9
    2346 WR     0x02A48 = 0x05050505
    2347 WR     0x02A44 = 0x000000EA
    2348 WR     0x02A48 = 0x05050505
    2349 WR     0x02A44 = 0x000000FA
    2350 WR     0x02A48 = 0x05050505
    2351 WR     0x02A44 = 0x000000ED
    2352 WR     0x02A48 = 0x05050505
    2353 WR     0x02A44 = 0x000000FD
    2354 WR     0x02A48 = 0x05050505
    2355 WR     0x02A44 = 0x000000EE
    2356 WR     0x02A48 = 0x05050505
    2357 WR     0x02A44 = 0x000000FE
    2358 WR     0x02A48 = 0x05050505
    2359 WR     0x02A44 = 0x0000014F
    2360 WR     0x02A48 = 0x05050505
    2361 WR     0x02A44 = 0x0000015F
    2362 WR     0x02A48 = 0x05050505
    2363 WR     0x02A44 = 0x000001C8
    2364 WR     0x02A48 = 0x40404040
    2365 WR     0x02A44 = 0x000001D8
    2366 WR     0x02A48 = 0x40404040
    2367 WR     0x02A44 = 0x000001C9
    2368 WR     0x02A48 = 0x40404040
    2369 WR     0x02A44 = 0x000001D9
    2370 WR     0x02A48 = 0x40404040
    2371 WR     0x00000 = 0x00002954
    2372 WR     0x00004 = 0x00000055
    2373 WR     0x00000 = 0x00002958
    2374 WR     0x00004 = 0x00000055
    2375 WR     0x00000 = 0x00002B74
    2376 WR     0x00004 = 0x05050505
    2377 WR     0x00000 = 0x00002B78
    2378 WR     0x00004 = 0x05050505
    2379 WR     0x02A44 = 0x00000140
    2380 WR     0x02A48 = 0x08080808
    2381 WR     0x02A44 = 0x00000141
    2382 WR     0x02A48 = 0x08080808
    2383 WR     0x02A44 = 0x00000142
    2384 WR     0x02A48 = 0x08080808
    2385 WR     0x02A44 = 0x00000143
    2386 WR     0x02A48 = 0x08080808
    2387 WR     0x02A44 = 0x00000144
    2388 WR     0x02A48 = 0x08080808
    2389 WR     0x02A44 = 0x00000145
    2390 WR     0x02A48 = 0x08080808
    2391 WR     0x02A44 = 0x00000146
    2392 WR     0x02A48 = 0x08080808
    2393 WR     0x02A44 = 0x00000147
    2394 WR     0x02A48 = 0x08080808
    2395 WR     0x02A44 = 0x00000148
    2396 WR     0x02A48 = 0x08080808
    2397 WR     0x02A44 = 0x00000149
    2398 WR     0x02A48 = 0x08080808
    2399 WR     0x02A44 = 0x0000014A
    2400 WR     0x02A48 = 0x08080808
    2401 WR     0x02A44 = 0x00000150
    2402 WR     0x02A48 = 0x08080808
    2403 WR     0x02A44 = 0x00000151
    2404 WR     0x02A48 = 0x08080808
    2405 WR     0x02A44 = 0x00000152
    2406 WR     0x02A48 = 0x08080808
    2407 WR     0x02A44 = 0x00000153
    2408 WR     0x02A48 = 0x08080808
    2409 WR     0x02A44 = 0x00000154
    2410 WR     0x02A48 = 0x08080808
    2411 WR     0x02A44 = 0x00000155
    2412 WR     0x02A48 = 0x08080808
    2413 WR     0x02A44 = 0x00000156
    2414 WR     0x02A48 = 0x08080808
    2415 WR     0x02A44 = 0x00000157
    2416 WR     0x02A48 = 0x08080808
    2417 WR     0x02A44 = 0x00000158
    2418 WR     0x02A48 = 0x08080808
    2419 WR     0x02A44 = 0x00000159
    2420 WR     0x02A48 = 0x08080808
    2421 WR     0x02A44 = 0x0000015A
    2422 WR     0x02A48 = 0x08080808
    2423 ORACLE 0x01734 = 0x00000000
    2424 WR     0x02A08 = 0x60004000
    2425 ORACLE 0x02A00 = 0x50000021
    2426 WR     0x02A00 = 0x500000A1
    2427 ORACLE 0x02954 = 0x00000055
    2428 WR     0x02954 = 0x00000355
    2429 ORACLE 0x02958 = 0x00000055
    2430 WR     0x02958 = 0x00000355
    2431 ORACLE 0x01734 = 0x00000000
    2432 ORACLE 0x020A0 = 0x0000003F
    2433 ORACLE 0x020A0 = 0x0000003F
    2434 WR     0x020A0 = 0x00000001
    2435 ORACLE 0x020A0 = 0x00000001
    2436 WR     0x020A0 = 0x00000001
    2437 ORACLE 0x06120 = 0x0000000F
    2438 WR     0x02A44 = 0x00000001
    2439 WR     0x02A48 = 0x01020004
    2440 WR     0x02A44 = 0x00000009
    2441 WR     0x02A48 = 0x00000000
    2442 ORACLE 0x020A0 = 0x00000001
    2443 WR     0x020A0 = 0x00000002
    2444 ORACLE 0x020A0 = 0x00000002
    2445 WR     0x020A0 = 0x00000102
    2446 ORACLE 0x06120 = 0x0000000F
    2447 WR     0x02A44 = 0x00000001
    2448 WR     0x02A48 = 0x01020004
    2449 WR     0x02A44 = 0x00000009
    2450 WR     0x02A48 = 0x00000000
    2451 ORACLE 0x020A0 = 0x00000102
    2452 WR     0x020A0 = 0x0000003F
    2453 ORACLE 0x02A64 = 0x4805E000
    2454 WR     0x02A64 = 0x4805E000
    2455 ORACLE 0x02938 = 0x00A28A28
    2456 WR     0x02938 = 0x30A28A28
    2457 ORACLE 0x02950 = 0x00A28A28
    2458 WR     0x02950 = 0x30A28A28
    2459 ORACLE 0x02A5C = 0x00028A28
    2460 WR     0x02A5C = 0x30028A28
    2461 ORACLE 0x02A60 = 0x00028A28
    2462 WR     0x02A60 = 0x30028A28
    2463 ORACLE 0x02938 = 0x30A28A28
    2464 WR     0x02938 = 0x00A28A28
    2465 ORACLE 0x02950 = 0x30A28A28
    2466 WR     0x02950 = 0x00A28A28
    2467 ORACLE 0x02A5C = 0x30028A28
    2468 WR     0x02A5C = 0x00028A28
    2469 ORACLE 0x02A60 = 0x30028A28
    2470 WR     0x02A60 = 0x00028A28
    2471 ORACLE 0x028D4 = 0x00446205
    2472 WR     0x028D4 = 0x00446205
    2473 ORACLE 0x0253C = 0x000000B4
    2474 WR     0x0253C = 0x001000B4
    2475 ORACLE 0x05428 = 0x00000400
    2476 ORACLE 0x02024 = 0x00000000
    2477 WR     0x02024 = 0x0000F400
    2478 ORACLE 0x02024 = 0x0000F400
    2479 ORACLE 0x02024 = 0x0000F400
    2480 WR     0x02024 = 0xF400F400
    2481 ORACLE 0x02024 = 0xF400F400
    2482 WR     0x02024 = 0xF43FF400
    2483 WR     0x02C04 = 0xF4000000
    2484 ORACLE 0x00324 = 0x00000000
    2485 WR     0x00324 = 0x000000F4
    2486 WR     0x00310 = 0x00000000
    2487 ORACLE 0x02760 = 0x0000025A
    2488 ORACLE 0x02B10 = 0x00000000
    2489 WR     0x02B10 = 0x000C0000
    2490 ORACLE 0x020A0 = 0x0000003F
    2491 ORACLE 0x020A0 = 0x0000003F
    2492 WR     0x020A0 = 0x00000001
    2493 ORACLE 0x020A0 = 0x00000001
    2494 WR     0x020A0 = 0x00000001
    2495 ORACLE 0x02A4C = 0x000000E4
    2496 WR     0x02A4C = 0x000000E1
    2497 ORACLE 0x02A50 = 0x000000E4
    2498 WR     0x02A50 = 0x000000B4
    2499 WR     0x02A8C = 0x009BBA88
    2500 WR     0x02A90 = 0x0009997E
    2501 WR     0x02A94 = 0x009BD0CA
    2502 WR     0x02A98 = 0x00DEB2A0
    2503 WR     0x02A9C = 0x00DEC2D0
    2504 WR     0x02AA0 = 0x00053BF4
    2505 WR     0x02AA4 = 0x00419BF4
    2506 WR     0x02AA8 = 0x00F59886
    2507 ORACLE 0x020A0 = 0x00000001
    2508 WR     0x020A0 = 0x00000002
    2509 ORACLE 0x020A0 = 0x00000002
    2510 WR     0x020A0 = 0x00000102
    2511 ORACLE 0x02A4C = 0x000000E4
    2512 WR     0x02A4C = 0x000000E1
    2513 ORACLE 0x02A50 = 0x000000E4
    2514 WR     0x02A50 = 0x000000B4
    2515 WR     0x02A8C = 0x009BD688
    2516 WR     0x02A90 = 0x0009997E
    2517 WR     0x02A94 = 0x00D1D3C2
    2518 WR     0x02A98 = 0x00FAB40C
    2519 WR     0x02A9C = 0x00DEC2D0
    2520 WR     0x02AA0 = 0x00053BF4
    2521 WR     0x02AA4 = 0x004C197E
    2522 WR     0x02AA8 = 0x00779816
    2523 ORACLE 0x020A0 = 0x00000102
    2524 WR     0x020A0 = 0x0000003F
    2525 ORACLE 0x00600 = 0x0020002D
    2526 WR     0x0060C = 0x80880047
    2527 ORACLE 0x00610 = 0x00000000
    2528 WR     0x00610 = 0x00200000
    2529 ORACLE 0x00600 = 0x0020002D
    2530 WR     0x00600 = 0x8000000D
    2531 ORACLE 0x00608 = 0x10280000
    2532 WR     0x00608 = 0x10140000
    2533 ORACLE 0x00600 = 0x8000000D
    2534 WR     0x00600 = 0x8000000F
    2535 ORACLE 0x00600 = 0x8000000F
    2536 WR     0x00600 = 0x8000000D
    2537 ORACLE 0x00600 = 0x8000000D
    2538 WR     0x00600 = 0x8000000C
    2539 ORACLE 0x00618 = 0x3001001B
    2540 WR     0x00618 = 0x3001001A
    2541 ORACLE 0x00614 = 0x00700286
    2542 ORACLE 0x00618 = 0x3001001A
    2543 WR     0x00618 = 0x3C01001A
